Bin_ID	Query_ID	Hit_ID	Hit_Description	Subject_Length	Score	Bits	E-value	Identities	Positives	Gaps	Query_Start_Position	Query_End_Position	Subject_Start_Position	Subject_End_Position
binning_output.188	k141_1765210_1 # 1 # 138 # -1 # ID=663_1	gnl|BL_ORD_ID|26791	VFG007573(gb|WP_005420316) (cheY) chemotaxis protein CheY [Flagella (VF0519) - Motility (VFC0204)] [Vibrio fischeri ES114]	126	179.0	73.559	4.16167e-19	74%	91%	0%	1	46	1	46
binning_output.188	k141_1766686_2 # 1047 # 1283 # 1 # ID=716_2	gnl|BL_ORD_ID|27476	VFG003433(gb|WP_011192166) (flgG) flagellar basal-body rod protein FlgG [Flagella (VF0394) - Motility (VFC0204)] [Yersinia pseudotuberculosis IP 32953]	260	362.0	144.05	1.1459e-44	84%	95%	0%	1	79	1	79
binning_output.188	k141_1067296_3 # 1694 # 1759 # 1 # ID=722_3	gnl|BL_ORD_ID|2599	VFG052334(gb|WP_038473823.1) (pgm) alpha-D-glucose phosphate-specific phosphoglucomutase [LPS (VF0370) - Immune modulation (VFC0258)] [Bartonella tribocorum CIP 105476]	542	72.0	32.3426	0.00120241	64%	86%	0%	1	22	73	94
binning_output.188	k141_4039233_1 # 3 # 1079 # -1 # ID=726_1	gnl|BL_ORD_ID|11538	VFG001862(gb|WP_015444101) (katB) catalase-peroxidase KatB [KatAB (VF0168) - Stress survival (VFC0282)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]	721	910.0	355.14	1.07881e-116	51%	65%	5%	1	359	296	662
binning_output.188	k141_719369_1 # 2 # 868 # -1 # ID=738_1	gnl|BL_ORD_ID|19275	VFG000139(gb|NP_253697) (waaG) B-band O-antigen polymerase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	373	1322.0	513.842	0.0	84%	92%	0%	1	289	1	289
binning_output.188	k141_4217733_1 # 2 # 1159 # 1 # ID=862_1	gnl|BL_ORD_ID|13826	VFG009595(gb|WP_014878246) (narG) nitrate reductase subunit alpha [Nitrate reductase (VF0302) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium smegmatis str. MC2 155]	1239	830.0	324.324	5.87735e-101	50%	64%	11%	1	386	145	496
binning_output.188	k141_2295287_1 # 1 # 300 # -1 # ID=886_1	gnl|BL_ORD_ID|15971	VFG026844(gb|YP_005922977) (narX) nitrate reductase subunit alpha [Fused nitrate reductase (VF0820) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium tuberculosis RGTB423]	140	310.0	124.02	2.12419e-34	58%	69%	0%	1	100	11	110
binning_output.188	k141_2995241_1 # 1 # 1071 # -1 # ID=904_1	gnl|BL_ORD_ID|11538	VFG001862(gb|WP_015444101) (katB) catalase-peroxidase KatB [KatAB (VF0168) - Stress survival (VFC0282)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]	721	1000.0	389.808	2.69122e-130	54%	70%	3%	1	357	136	489
binning_output.188	k141_2470654_3 # 1550 # 1915 # 1 # ID=917_3	gnl|BL_ORD_ID|22207	VFG040984(gb|WP_011003007) (gspF) type II secretion system inner membrane protein GspF [Gsp (VF1296) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000]	403	117.0	49.6766	4.45692e-08	26%	52%	2%	1	122	1	119
binning_output.188	k141_723494_2 # 1153 # 1326 # 1 # ID=923_2	gnl|BL_ORD_ID|5822	VFG021792(gb|WP_013241846) (ciuD) ABC transporter ATP-binding protein [Ciu iron uptake and siderophore biosynthesis system (VF0740) - Nutritional/Metabolic factor (VFC0272)] [Corynebacterium pseudotuberculosis FRC41]	273	114.0	48.521	1.34042e-08	41%	64%	3%	1	58	11	66
binning_output.188	k141_3869013_1 # 1 # 1137 # -1 # ID=931_1	gnl|BL_ORD_ID|13828	VFG009597(gb|WP_011781698) (narG) nitrate reductase subunit alpha [Nitrate reductase (VF0302) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium vanbaalenii PYR-1]	1233	746.0	291.967	3.95354e-89	44%	59%	9%	1	379	259	610
binning_output.188	k141_2821828_1 # 314 # 1018 # 1 # ID=980_1	gnl|BL_ORD_ID|6324	VFG044347(gb|WP_042318253) (DDA3937_RS07710) diaminobutyrate--2-oxoglutarate transaminase [Achromobactin (VF1243) - Nutritional/Metabolic factor (VFC0272)] [Dickeya dadantii 3937]	459	249.0	100.523	1.98979e-24	31%	49%	6%	1	235	23	271
binning_output.188	k141_25990_1 # 2 # 523 # -1 # ID=983_1	gnl|BL_ORD_ID|26936	VFG043130(gb|WP_005463978) (flgE) flagellar basal body protein FlgE [Lateral flagella (VF0625) - Biofilm (VFC0271)] [Vibrio parahaemolyticus RIMD 2210633]	398	371.0	147.517	4.85237e-43	45%	64%	2%	1	174	1	177
binning_output.188	k141_551796_3 # 1079 # 1183 # 1 # ID=1051_3	gnl|BL_ORD_ID|3158	VFG019210(gb|WP_012246931) (manCoAg) mannose-1-phosphate guanylyltransferase [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella suis ATCC 23445]	474	47.0	22.7126	7.96984	29%	57%	0%	1	35	22	56
binning_output.188	k141_4222637_2 # 1106 # 1678 # 1 # ID=1062_2	gnl|BL_ORD_ID|11266	VFG048986(gb|WP_004144150) (KPR_RS09045) NAD-dependent epimerase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	334	748.0	292.738	3.03822e-100	71%	84%	3%	1	191	1	186
binning_output.188	k141_1426510_1 # 2 # 1453 # -1 # ID=1093_1	gnl|BL_ORD_ID|24369	VFG052343(gb|WP_001237694.1) (bapA) biofilm-associated protein BapA [BapA (VF0971) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Enteritidis str. P125109]	3824	177.0	72.7886	2.69495e-13	29%	42%	22%	1	484	1088	1655
binning_output.188	k141_902896_1 # 2 # 151 # -1 # ID=1127_1	gnl|BL_ORD_ID|25745	VFG005582(gb|WP_002897814) (eno) phosphopyruvate hydratase [Streptococcal enolase (VF1060) - Exoenzyme (VFC0251)] [Streptococcus sanguinis SK36]	434	133.0	55.8398	2.50081e-11	56%	66%	0%	1	50	1	50
binning_output.188	k141_5975136_1 # 1 # 876 # -1 # ID=1209_1	gnl|BL_ORD_ID|9148	VFG047265(gb|WP_014715028) (lpxA/glmU) UDP-N-acetylglucosamine pyrophosphorylase/glucosamine-1-phosphate N-acetyltransferase [LPS (VF0542) - Immune modulation (VFC0258)] [Francisella noatunensis subsp. orientalis str. Toba 04]	454	705.0	276.174	2.08574e-90	48%	64%	0%	1	292	1	292
binning_output.188	k141_3701537_2 # 621 # 1070 # 1 # ID=1210_2	gnl|BL_ORD_ID|17122	VFG030304(gb|WP_011560572) (adhD) NDMA-dependent alcohol dehydrogenase [MymA operon (VF0840) - Immune modulation (VFC0258)] [Mycobacterium intracellulare MOTT-02]	368	178.0	73.1738	5.30691e-16	34%	45%	12%	1	150	1	169
binning_output.188	k141_5799866_1 # 1 # 741 # -1 # ID=1241_1	gnl|BL_ORD_ID|20276	VFG014737(gb|WP_011268722) (motY) probable outer membrane protein precursor [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. syringae B728a]	300	932.0	363.614	9.17037e-128	71%	83%	2%	1	247	1	243
binning_output.188	k141_1958495_1 # 1 # 525 # -1 # ID=1345_1	gnl|BL_ORD_ID|6112	VFG039536(gb|NP_820549) (CBU_1566) Coxiella Dot/Icm type IVB secretion system translocated effector  [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 493]	244	590.0	231.876	8.33587e-78	63%	75%	0%	1	175	1	175
binning_output.188	k141_5281519_1 # 1 # 681 # -1 # ID=1406_1	gnl|BL_ORD_ID|9148	VFG047265(gb|WP_014715028) (lpxA/glmU) UDP-N-acetylglucosamine pyrophosphorylase/glucosamine-1-phosphate N-acetyltransferase [LPS (VF0542) - Immune modulation (VFC0258)] [Francisella noatunensis subsp. orientalis str. Toba 04]	454	496.0	195.667	2.59724e-60	45%	61%	0%	1	227	3	228
binning_output.188	k141_3008067_3 # 860 # 1138 # 1 # ID=1446_3	gnl|BL_ORD_ID|9663	VFG013198(gb|WP_011608203) (hemC) hydroxymethylbilane synthase [Heme biosynthesis (VF0758) - Nutritional/Metabolic factor (VFC0272)] [Haemophilus somnus 2336]	321	251.0	101.293	2.46074e-27	55%	72%	0%	1	93	1	93
binning_output.188	k141_912161_1 # 3 # 593 # -1 # ID=1458_1	gnl|BL_ORD_ID|1314	VFG038766(gb|WP_005350678) (flrA) FleQ protein [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas veronii B565]	473	231.0	93.5893	1.85085e-22	35%	47%	16%	1	197	1	188
binning_output.188	k141_5457158_1 # 2 # 118 # -1 # ID=1460_1	gnl|BL_ORD_ID|4112	VFG041778(gb|WP_004551822) (BPS_RS26350) helix-turn-helix transcriptional regulator [TTS1 (VF0702) - Effector delivery system (VFC0086)] [Burkholderia pseudomallei K96243]	483	61.0	28.1054	0.0964337	41%	54%	18%	1	39	272	303
binning_output.188	k141_4057023_1 # 1 # 570 # -1 # ID=1471_1	gnl|BL_ORD_ID|19878	VFG014276(gb|WP_012019037) (flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	681	530.0	208.764	4.26058e-64	53%	77%	0%	1	190	1	190
binning_output.188	k141_2663871_1 # 3 # 578 # -1 # ID=1579_1	gnl|BL_ORD_ID|16892	VFG029768(gb|WP_011891410) (fadE5) acyl-CoA dehydrogenase [GPL locus (VF0841) - Immune modulation (VFC0258)] [Mycobacterium gilvum PYR-GCK]	611	213.0	86.6557	6.29637e-20	34%	47%	4%	1	192	1	190
binning_output.188	k141_1966274_1 # 3 # 416 # -1 # ID=1605_1	gnl|BL_ORD_ID|11543	VFG001867(gb|WP_016357051) (sodB) superoxide dismutase [SodB (VF0169) - Stress survival (VFC0282)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]	192	500.0	197.208	1.82369e-65	64%	78%	0%	1	138	1	138
binning_output.188	k141_2664958_1 # 3 # 923 # -1 # ID=1618_1	gnl|BL_ORD_ID|10207	VFG006476(gb|WP_011115250) (ureB) urease beta subunit UreB, urea amidohydrolase [Urease (VF0050) - Stress survival (VFC0282)] [Helicobacter hepaticus ATCC 51449]	569	1073.0	417.927	2.65478e-144	69%	82%	1%	1	307	2	310
binning_output.188	k141_2839840_1 # 2 # 133 # -1 # ID=1648_1	gnl|BL_ORD_ID|18170	VFG006094(gb|WP_002247149) (lgtA) glycosyltransferase [LOS (VF0078) - Immune modulation (VFC0258)] [Neisseria meningitidis Z2491]	362	120.0	50.8322	1.07652e-09	45%	75%	0%	1	44	17	60
binning_output.188	k141_4061974_1 # 1 # 1704 # 1 # ID=1652_1	gnl|BL_ORD_ID|13830	VFG009599(gb|WP_011558674) (narG) nitrate reductase subunit alpha [Nitrate reductase (VF0302) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium sp. KMS]	1227	1316.0	511.531	8.95986e-169	48%	62%	1%	1	568	471	1037
binning_output.188	k141_2490656_1 # 3 # 548 # -1 # ID=1661_1	gnl|BL_ORD_ID|21429	VFG016160(gb|WP_004662649) (acsB) siderophore biosynthesis protein SbnG [Achromobactin biosynthesis and transport (VF0922) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas syringae pv. phaseolicola 1448A]	257	208.0	84.7297	2.92739e-20	27%	52%	0%	1	182	1	182
binning_output.188	k141_2666687_1 # 3 # 377 # -1 # ID=1696_1	gnl|BL_ORD_ID|9380	VFG047710(gb|WP_014547360) (carB) carbamoyl phosphate synthase large subunit [Pyrimidine biosynthesis (VF0558) - Nutritional/Metabolic factor (VFC0272)] [Francisella cf. tularensis subsp. novicida 3523]	1094	500.0	197.208	1.52263e-59	72%	87%	0%	1	125	1	125
binning_output.188	k141_4588358_3 # 2569 # 3087 # 1 # ID=1732_3	gnl|BL_ORD_ID|11538	VFG001862(gb|WP_015444101) (katB) catalase-peroxidase KatB [KatAB (VF0168) - Stress survival (VFC0282)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]	721	754.0	295.049	7.86908e-97	80%	87%	0%	1	173	1	173
binning_output.188	k141_2319200_1 # 3 # 1580 # 1 # ID=1787_1	gnl|BL_ORD_ID|238	VFG037721(gb|YP_001085330) (adeG) cation/multidrug efflux pump [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii ATCC 17978]	983	975.0	380.178	6.79449e-121	44%	61%	1%	1	526	381	913
binning_output.188	k141_4940522_3 # 939 # 1820 # 1 # ID=1823_3	gnl|BL_ORD_ID|18889	VFG037013(gb|WP_012221948) (mtrE) multidrug efflux pump channel protein MtrE [MtrCDE (VF0451) - Antimicrobial activity/Competitive advantage (VFC0325)] [Neisseria meningitidis 053442]	467	178.0	73.1738	1.91724e-14	29%	44%	8%	1	294	5	291
binning_output.188	k141_5294672_2 # 1336 # 1989 # 1 # ID=1905_2	gnl|BL_ORD_ID|12369	VFG000079(gb|NP_463763) (clpC) endopeptidase Clp ATP-binding chain C [ClpC (VF0072) - Stress survival (VFC0282)] [Listeria monocytogenes EGD-e]	820	552.0	217.238	6.36154e-66	53%	67%	7%	1	218	2	203
binning_output.188	k141_2846818_2 # 398 # 1114 # 1 # ID=1924_2	gnl|BL_ORD_ID|17160	VFG030402(gb|WP_013470644) (fadD13) long-chain-fatty-acid--CoA ligase [MymA operon (VF0840) - Immune modulation (VFC0258)] [Mycobacterium gilvum Spyr1]	509	316.0	126.331	1.35855e-33	40%	55%	11%	1	239	257	482
binning_output.188	k141_5644278_1 # 1 # 1137 # 1 # ID=1954_1	gnl|BL_ORD_ID|11364	VFG049144(gb|WP_002892069) (acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	1048	1296.0	503.827	1.25648e-170	64%	80%	2%	1	379	175	555
binning_output.188	k141_3896392_1 # 1 # 1182 # 1 # ID=1962_1	gnl|BL_ORD_ID|12349	VFG045766(gb|WP_012979408) (lvhB4) conjugal transfer protein TrbE [Lvh (Legionella vir homologs) type IVA secretion system (VF0799) - Effector delivery system (VFC0086)] [Legionella longbeachae NSW150]	845	600.0	235.728	4.89189e-70	31%	53%	7%	1	394	90	501
binning_output.188	k141_1100683_2 # 1649 # 1726 # 1 # ID=1980_2	gnl|BL_ORD_ID|1535	VFG044243(gb|WP_005311740) (ASA_RS16545) ChaN family lipoprotein [Heme uptake system (VF0650) - Nutritional/Metabolic factor (VFC0272)] [Aeromonas salmonicida subsp. salmonicida A449]	327	49.0	23.483	2.15447	38%	50%	0%	1	26	150	175
binning_output.188	k141_2674662_2 # 1379 # 1537 # 1 # ID=2000_2	gnl|BL_ORD_ID|21973	VFG051558(gb|WP_011104076.1) (tssH) type VI secretion system ATPase TssH [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas syringae pv. tomato str. DC3000]	867	58.0	26.9498	0.470713	34%	43%	15%	1	53	720	764
binning_output.188	k141_3023496_1 # 1 # 573 # -1 # ID=2023_1	gnl|BL_ORD_ID|18121	VFG043556(gb|WP_009885879) (gap) type I glyceraldehyde-3-phosphate dehydrogenase [MG_301/GAPDH (VF0887) - Adherence (VFC0001)] [Mycoplasma genitalium G37]	337	296.0	118.627	2.24067e-32	37%	54%	10%	1	191	3	178
binning_output.188	k141_6170451_1 # 3 # 617 # -1 # ID=2025_1	gnl|BL_ORD_ID|11408	VFG049189(gb|WP_014226431) (clpV) ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	857	570.0	224.172	1.5509e-68	56%	72%	0%	1	205	1	205
binning_output.188	k141_4073837_2 # 637 # 1413 # 1 # ID=2103_2	gnl|BL_ORD_ID|17753	VFG043448(gb|NP_216353) (glcB) malate synthase [Rv1837c (VF0864) - Adherence (VFC0001)] [Mycobacterium tuberculosis H37Rv]	741	774.0	302.753	3.40744e-98	57%	72%	0%	1	259	1	258
binning_output.188	k141_5649942_3 # 1293 # 1565 # 1 # ID=2178_3	gnl|BL_ORD_ID|22975	VFG000478(gb|NP_459678) (fur) ferric iron uptake transcriptional regulator [Fur (VF0113) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	150	267.0	107.457	2.32501e-31	55%	75%	0%	1	91	1	91
binning_output.188	k141_758689_3 # 506 # 1459 # 1 # ID=2222_3	gnl|BL_ORD_ID|10207	VFG006476(gb|WP_011115250) (ureB) urease beta subunit UreB, urea amidohydrolase [Urease (VF0050) - Stress survival (VFC0282)] [Helicobacter hepaticus ATCC 51449]	569	1016.0	395.971	2.09452e-135	62%	77%	1%	1	318	1	320
binning_output.188	k141_234545_1 # 2 # 1078 # 1 # ID=2239_1	gnl|BL_ORD_ID|21547	VFG019838(gb|WP_015885190) (fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens SBW25]	452	1704.0	660.988	0.0	91%	95%	0%	1	359	30	388
binning_output.188	k141_4077499_2 # 803 # 1012 # 1 # ID=2243_2	gnl|BL_ORD_ID|17377	VFG030944(gb|WP_011741755) (fadE28) acyl-CoA/acyl-ACP dehydrogenase [FadE28 (VF0844) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium ulcerans Agy99]	343	81.0	35.8094	0.00065006	33%	49%	26%	1	70	1	52
binning_output.188	k141_5306909_1 # 129 # 1067 # 1 # ID=2383_1	gnl|BL_ORD_ID|10207	VFG006476(gb|WP_011115250) (ureB) urease beta subunit UreB, urea amidohydrolase [Urease (VF0050) - Stress survival (VFC0282)] [Helicobacter hepaticus ATCC 51449]	569	1099.0	427.943	4.93202e-148	69%	82%	1%	1	313	2	316
binning_output.188	k141_2509821_1 # 1 # 492 # -1 # ID=2393_1	gnl|BL_ORD_ID|25623	VFG005341(gb|WP_002986042) (plr/gapA) type I glyceraldehyde-3-phosphate dehydrogenase [Streptococcal plasmin receptor/GAPDH (VF1042) - Adherence (VFC0001)] [Streptococcus pyogenes M1 GAS]	336	421.0	166.777	2.50938e-51	49%	67%	2%	1	164	1	165
binning_output.188	k141_937879_1 # 3 # 1655 # 1 # ID=2396_1	gnl|BL_ORD_ID|13871	VFG009667(gb|WP_011780414) (katG) catalase/peroxidase HPI [KatG (VF0303) - Stress survival (VFC0282)] [Mycobacterium vanbaalenii PYR-1]	747	1559.0	605.134	0.0	56%	68%	5%	1	551	70	627
binning_output.188	k141_5831775_1 # 3 # 149 # -1 # ID=2451_1	gnl|BL_ORD_ID|3202	VFG045340(gb|WP_002964382) (ricA) type IV secretion system effector RicA, Rab2 interacting conserved protein A [T4SS secreted effectors (VF0695) - Effector delivery system (VFC0086)] [Brucella melitensis bv. 1 str. 16M]	175	123.0	51.9878	2.71075e-10	43%	63%	4%	1	49	1	51
binning_output.188	k141_5831849_1 # 3 # 443 # -1 # ID=2454_1	gnl|BL_ORD_ID|1386	VFG038850(gb|WP_011707837) (nueB) pseudaminic acid synthase, NeuB [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]	348	205.0	83.5741	8.29676e-20	34%	53%	3%	1	147	1	149
binning_output.188	k141_2512004_1 # 3 # 905 # -1 # ID=2483_1	gnl|BL_ORD_ID|10207	VFG006476(gb|WP_011115250) (ureB) urease beta subunit UreB, urea amidohydrolase [Urease (VF0050) - Stress survival (VFC0282)] [Helicobacter hepaticus ATCC 51449]	569	1004.0	391.349	5.95557e-134	66%	80%	1%	1	301	1	303
binning_output.188	k141_4085150_1 # 1 # 324 # -1 # ID=2548_1	gnl|BL_ORD_ID|17753	VFG043448(gb|NP_216353) (glcB) malate synthase [Rv1837c (VF0864) - Adherence (VFC0001)] [Mycobacterium tuberculosis H37Rv]	741	358.0	142.51	8.58879e-41	60%	73%	0%	1	108	1	108
binning_output.188	k141_4959924_4 # 2285 # 2386 # 1 # ID=2573_4	gnl|BL_ORD_ID|21454	VFG016185(gb|WP_011168851) (ybtQ) ABC transporter ATP-binding protein/permease [Yersiniabactin (VF0923) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas syringae pv. phaseolicola 1448A]	581	47.0	22.7126	7.34073	29%	53%	0%	1	34	417	450
binning_output.188	k141_3038850_2 # 775 # 1332 # 1 # ID=2611_2	gnl|BL_ORD_ID|26073	VFG018662(gb|WP_012130507) (eno) phosphopyruvate hydratase [Streptococcal enolase (VF1060) - Exoenzyme (VFC0251)] [Streptococcus gordonii str. Challis substr. CH1]	434	614.0	241.121	9.93677e-79	63%	75%	0%	1	186	1	186
binning_output.188	k141_5137210_3 # 1473 # 1760 # 1 # ID=2619_3	gnl|BL_ORD_ID|17273	VFG030680(gb|WP_011856409) (sugC) sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC [Trehalose-recycling ABC transporter (VF0842) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium sp. JLS]	405	305.0	122.094	1.4291e-34	56%	74%	0%	1	96	1	96
binning_output.188	k141_593806_1 # 1 # 1275 # 1 # ID=2662_1	gnl|BL_ORD_ID|10207	VFG006476(gb|WP_011115250) (ureB) urease beta subunit UreB, urea amidohydrolase [Urease (VF0050) - Stress survival (VFC0282)] [Helicobacter hepaticus ATCC 51449]	569	1553.0	602.823	0.0	70%	82%	0%	1	425	98	524
binning_output.188	k141_246001_1 # 2 # 913 # -1 # ID=2686_1	gnl|BL_ORD_ID|19865	VFG014262(gb|WP_011333020) (flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf0-1]	430	677.0	265.388	1.28399e-86	52%	63%	15%	1	304	1	281
binning_output.188	k141_248817_2 # 709 # 3663 # 1 # ID=2784_2	gnl|BL_ORD_ID|237	VFG037718(gb|WP_001027069) (adeG) cation/multidrug efflux pump [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii AB0057]	1059	851.0	332.413	6.77122e-98	30%	50%	5%	1	985	1	1008
binning_output.188	k141_1647001_1 # 2 # 1414 # -1 # ID=2815_1	gnl|BL_ORD_ID|21328	VFG016042(gb|WP_161440564) (pvdI) peptide synthase [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PA7]	4989	765.0	299.286	1.0936e-89	42%	58%	5%	1	471	612	1077
binning_output.188	k141_3392108_1 # 3 # 1106 # 1 # ID=2824_1	gnl|BL_ORD_ID|17585	VFG031416(gb|WP_015345044) (ctpV) copper-translocating P-type ATPase [Copper exporter (VF0849) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium tuberculosis str. Erdman (ATCC 35801)]	770	569.0	223.787	2.2978e-66	37%	58%	4%	1	368	320	684
binning_output.188	k141_4269940_1 # 1 # 60 # -1 # ID=2856_1	gnl|BL_ORD_ID|12565	VFG032074(gb|WP_014602093) (lpeA) lipoprotein promoting cell invasion [LpeA (VF0346) - Invasion (VFC0083)] [Listeria monocytogenes Finland 1998]	310	46.0	22.3274	4.52842	40%	70%	0%	1	20	1	20
binning_output.188	k141_3392882_1 # 2 # 940 # -1 # ID=2860_1	gnl|BL_ORD_ID|19467	VFG013792(gb|WP_011335980) (pilC) still frameshift type 4 fimbrial biogenesis protein PilC [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas fluorescens Pf0-1]	405	368.0	146.362	8.81303e-41	31%	53%	4%	1	313	8	315
binning_output.188	k141_4967060_1 # 2 # 802 # -1 # ID=2872_1	gnl|BL_ORD_ID|9861	VFG013417(gb|WP_011608520) (lpxC) UDP-3-O-(R-3-hydroxymyristoyl)-N-acetylglucosamine deacetylase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus somnus 129PT]	305	734.0	287.345	2.85998e-97	50%	69%	2%	1	267	1	264
binning_output.188	k141_6192850_2 # 389 # 1399 # 1 # ID=2897_2	gnl|BL_ORD_ID|19275	VFG000139(gb|NP_253697) (waaG) B-band O-antigen polymerase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	373	1499.0	582.022	0.0	82%	90%	0%	1	337	1	337
binning_output.188	k141_3046040_2 # 781 # 1239 # 1 # ID=2912_2	gnl|BL_ORD_ID|17108	VFG030270(gb|WP_015291172) (sadH) SDR family NAD(P)-dependent oxidoreductase [MymA operon (VF0840) - Immune modulation (VFC0258)] [Mycobacterium canettii CIPT 140070010]	276	161.0	66.6254	8.63274e-14	31%	50%	2%	1	153	1	156
binning_output.188	k141_3393958_1 # 2 # 1270 # -1 # ID=2921_1	gnl|BL_ORD_ID|11530	VFG001854(gb|WP_010947070) (fliC) flagellin [Flagella (VF0157) - Motility (VFC0204)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]	475	184.0	75.485	1.11932e-14	26%	42%	21%	1	423	1	471
binning_output.188	k141_252359_4 # 911 # 1063 # 1 # ID=2951_4	gnl|BL_ORD_ID|10207	VFG006476(gb|WP_011115250) (ureB) urease beta subunit UreB, urea amidohydrolase [Urease (VF0050) - Stress survival (VFC0282)] [Helicobacter hepaticus ATCC 51449]	569	201.0	82.0333	1.60619e-20	69%	86%	0%	1	51	2	52
binning_output.188	k141_1127384_3 # 1267 # 1362 # 1 # ID=3006_3	gnl|BL_ORD_ID|21886	VFG044448(gb|NP_253341) (PA4652) hypothetical protein [CupE fimbriae (VF0934) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	790	47.0	22.7126	6.08259	31%	50%	0%	1	32	693	724
binning_output.188	k141_3923141_2 # 741 # 1082 # 1 # ID=3011_2	gnl|BL_ORD_ID|26938	VFG043132(gb|WP_005481471) (flgG) flagellar basal-body rod protein FlgG [Lateral flagella (VF0625) - Biofilm (VFC0271)] [Vibrio parahaemolyticus RIMD 2210633]	261	391.0	155.221	1.57078e-48	61%	79%	0%	1	114	1	114
binning_output.188	k141_4798552_1 # 2 # 1489 # 1 # ID=3050_1	gnl|BL_ORD_ID|10207	VFG006476(gb|WP_011115250) (ureB) urease beta subunit UreB, urea amidohydrolase [Urease (VF0050) - Stress survival (VFC0282)] [Helicobacter hepaticus ATCC 51449]	569	1700.0	659.448	0.0	65%	80%	0%	1	496	27	524
binning_output.188	k141_5498870_2 # 1095 # 1265 # 1 # ID=3132_2	gnl|BL_ORD_ID|9665	VFG013200(gb|WP_012341396) (hemE) uroporphyrinogen decarboxylase [Heme biosynthesis (VF0758) - Nutritional/Metabolic factor (VFC0272)] [Haemophilus somnus 2336]	354	209.0	85.1149	9.08382e-22	58%	81%	0%	1	57	1	57
binning_output.188	k141_3052686_1 # 3 # 551 # -1 # ID=3167_1	gnl|BL_ORD_ID|9857	VFG013413(gb|WP_011272400) (lpxC) UDP-3-O-(R-3-hydroxymyristoyl)-N-acetylglucosamine deacetylase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae 86-028NP]	305	502.0	197.978	1.5269e-63	50%	69%	0%	1	183	1	183
binning_output.188	k141_259396_1 # 1 # 108 # -1 # ID=3190_1	gnl|BL_ORD_ID|6667	VFG000838(gb|WP_000738068) (stx2B) shiga-like toxin II B subunit encoded by bacteriophage BP-933W [Stx (VF0206) - Exotoxin (VFC0235)] [Escherichia coli O157:H7 str. EDL933]	89	59.0	27.335	0.134943	36%	56%	11%	1	36	1	32
